Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
37.0,5.0,Sunny,Jam,2,Buffet,scooter,1.0,No,,22,12.733690439029163
21.0,4.7,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,28,10.990983339997618
29.0,4.9,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,13.586791359775807
25.0,4.2,Sunny,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,48,15.645172863187549
35.0,4.5,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,20,5.154260362497451
20.0,4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,2.592211910621994
25.0,4.8,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,24,13.582929533717387
39.0,4.0,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,38,28.505976551116312
28.0,4.5,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,19,13.637060379800923
20.0,4.9,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,31.224621312054914
30.0,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,24.54379610036469
25.0,4.3,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,15.074269484838393
27.0,2.5,Sunny,Low,1,Drinks,motorcycle,2.0,No,Metropolitian,44,19.813917054109016
35.0,4.6,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,35.29640335752063
38.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,27,15.787579725387221
21.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,14,5.495560321769977
22.0,4.3,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,43,11.322241389964427
39.0,4.4,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,32,12.462175999034962
39.0,4.1,Sandstorms,Medium,1,Buffet,scooter,2.0,No,Metropolitian,33,33.08765898576953
20.0,4.7,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,28,17.43490781444627
28.0,4.7,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,15,33.08342709133777
31.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,35.30527560915039
20.0,3.1,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,35,34.129645508818726
30.0,4.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,12.063300370476867
21.0,4.6,Stormy,Jam,2,Buffet,motorcycle,1.0,No,,16,18.158892341305595
31.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,5.435861855165569
33.0,4.7,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,24,13.58849580240774
23.0,4.9,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,26,16.808400294868214
26.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24,11.322241389964427
21.0,4.7,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,24,23.382023997426202
21.0,4.1,Sandstorms,Low,0,Snack,motorcycle,,No,Metropolitian,21,13.788309506745449
24.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,28.93753652331858
20.0,4.6,Stormy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,16,33.85304860961588
23.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,15.110265654433704
34.0,4.9,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,2.747993782655114
24.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Urban,28,10.424142480062384
27.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,15,10.03079941492774
31.0,4.3,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,15.275903742942864
31.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,34.18684910347951
21.0,4.9,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,24,25.27236752467781
34.0,4.4,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,34,23.675288453199435
39.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,25.475029507646852
37.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,19.23338769576866
28.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,33,23.675288453199435
,,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,33,19.014761736179427
36.0,4.8,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28,11.489645700231117
35.0,4.7,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,22.91629387200457
33.0,4.0,Windy,Medium,0,Snack,motorcycle,,No,Metropolitian,32,10.523533273394701
37.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,5.020861390498396
,,Sunny,Low,2,Buffet,motorcycle,1.0,No,Urban,13,2.830560695427386
29.0,4.5,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,13,16.30364378937506
34.0,4.1,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,17.81952032926913
35.0,5.0,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,7.206156319051774
26.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,45,27.58048131318351
22.0,4.9,Windy,High,1,Meal,motorcycle,0.0,No,Urban,14,10.364692430056142
37.0,5.0,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,43,16.08378825158683
30.0,4.7,Sunny,Low,2,Snack,scooter,1.0,No,Urban,15,2.715484512268048
28.0,4.5,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,14,22.563698499004158
23.0,5.0,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,42,35.283241098250755
26.0,4.5,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,45,19.220367020689014
39.0,4.7,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,26,33.08683653142304
32.0,5.0,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,5.094191739596108
33.0,4.8,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,28,15.074303799986852
37.0,4.7,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,5.432083912565774
23.0,4.9,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,23,16.29035896120905
38.0,4.9,Fog,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,51,22.644473839635083
27.0,4.7,Windy,Jam,2,Meal,scooter,1.0,No,Urban,16,19.20808299505435
22.0,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,28.54372122395265
37.0,4.2,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,38,19.33319889680195
39.0,5.0,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,7.773860501326732
31.0,4.7,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25,34.19997927841362
27.0,4.1,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34,15.780025648289827
32.0,4.5,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,20,33.708217615557245
30.0,4.5,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,25,10.866725110600276
30.0,5.0,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,23.342518248488886
21.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,21,35.32104825713087
23.0,4.6,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,13,35.71332619955223
27.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,24,14.406366733017116
31.0,4.9,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,19,2.7176552883410827
37.0,4.9,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,25,14.152800689506924
30.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,27.58190404930207
38.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,12.06336165155492
33.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,45,7.822604192376473
28.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,22.644473839635083
24.0,4.5,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,20.063426737332744
22.0,4.9,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,18,16.4844065999603
27.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,18.41728214714922
35.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,44,19.20855122632854
29.0,5.0,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,20,31.20541907189645
35.0,3.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,32,32.37501953071214
23.0,4.9,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,10,2.7279452583269386
31.0,4.6,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,37,27.40814186741719
38.0,4.9,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,28,7.89439887548589
34.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,36.797238211469384
33.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,26.82076316245119
39.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,5.49601451747701
22.0,4.6,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,12,23.18429614388554
29.0,4.8,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,20,13.737464526919485
22.0,5.0,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,23,7.203718896643901
38.0,5.0,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,7.731003470812592
37.0,4.7,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,12,4.985562685345846
25.0,4.7,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,28.50245339655293
36.0,5.0,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,14.632726072311351
34.0,4.6,Windy,High,1,Snack,scooter,1.0,No,Urban,34,10.91002141582066
32.0,3.5,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,35,26.446479455794794
20.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,27.622634779776032
28.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,20.36420345878147
20.0,4.9,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,24.456258979149982
30.0,4.2,Cloudy,Low,2,Drinks,motorcycle,2.0,No,Metropolitian,37,27.582252057234786
27.0,5.0,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,27,22.563698499004158
23.0,4.9,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,19,32.72457049935793
32.0,4.5,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Urban,28,7.791534387934097
36.0,4.9,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,15,2.43957051488485
25.0,4.9,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,27,20.14474782463408
20.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,15,2.830560695427386
36.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,21.04862186356977
23.0,4.6,Stormy,Jam,1,Meal,scooter,,No,Metropolitian,16,24.445843136912234
35.0,4.1,Sunny,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,39,36.797238211469384
27.0,3.7,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,47,5.093804701525528
20.0,4.6,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,19.231423081048266
28.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,11,33.69357579025797
22.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,17.819211378872534
26.0,4.6,Sandstorms,High,2,Buffet,motorcycle,0.0,No,Urban,16,10.991273355653945
,,,,3,Snack,bicycle,1.0,No,Metropolitian,38,17.44291360240743
23.0,4.4,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18,7.530919919189277
25.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,25,28.65781530240925
27.0,4.8,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,23,24.72458603220873
22.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,18,29.877548805564587
39.0,4.3,Cloudy,Jam,2,Meal,motorcycle,0.0,Yes,Metropolitian,44,22.661730154205532
25.0,4.6,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,19,13.153135906877647
26.0,4.7,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,2.508661174015924
32.0,4.2,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,41,23.461245546734244
22.0,4.6,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,12,9.970921285821962
38.0,4.1,Fog,High,1,Drinks,scooter,2.0,No,Metropolitian,33,5.212516006322514
,,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,19,4416.8173246601755
39.0,4.9,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,18.244740382196564
25.0,4.2,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,16.983359290708307
36.0,4.6,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,23,15.045721560796053
21.0,4.7,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,22,20.755343235870136
,,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,8.49168153096395
27.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Urban,28,2.748037853848788
33.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,40,24.543793770239432
31.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,28,33.59998519466263
,,,,3,Drinks,scooter,1.0,No,Metropolitian,23,7.815589134079118
38.0,4.6,Cloudy,Medium,2,Meal,motorcycle,2.0,No,Urban,33,29.996328327194465
37.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,15.783123223271213
20.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,20,4.8031177021766425
22.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,15,19.813917054109016
32.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,34,20.85777912209033
,,,,3,Meal,bicycle,0.0,No,,30,35.45307697101248
31.0,4.9,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,26,16.48417176327961
29.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,22.914551982083466
29.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,16,15.279693274929171
39.0,4.6,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,16,10.52362908684191
30.0,4.0,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,31,30.227091034327227
28.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,24,23.458757946812707
39.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,2.727711555898667
27.0,4.5,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,34,32.727185077116935
28.0,4.9,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,25,20.061520365120586
25.0,4.8,Windy,Low,2,Buffet,scooter,1.0,No,Urban,19,2.7280484607436617
37.0,4.8,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,15,13.583483739481235
22.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,9040.48087182796
25.0,4.6,Windy,High,2,Snack,scooter,0.0,No,Metropolitian,19,9.192932641304642
37.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,25,7.556130557341171
36.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,12.005895769508097
34.0,4.6,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,25,5.495733548449128
38.0,4.5,Cloudy,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,54,20.85777912209033
24.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,7.89483053181105
31.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,16.298752705565903
38.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,Urban,17,5.495272967786096
20.0,4.6,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,15,22.427387865394962
26.0,4.9,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,12,33.87984299008638
28.0,4.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,24,34.19555804561139
21.0,4.9,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,21.816055736055006
31.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36,12.564304987848395
39.0,4.4,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,45,33.88109305535764
34.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,,No,Metropolitian,31,12.46302314342386
,,,,3,Buffet,scooter,1.0,No,Metropolitian,29,29.889126430677766
22.0,4.7,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,26,30.220649430845466
23.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20.73905822509793
34.0,4.0,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,44,21.05062911409595
36.0,4.9,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,10.427877727917686
20.0,4.8,Windy,Medium,1,Drinks,scooter,0.0,No,Urban,15,34.19403000636197
21.0,4.7,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,26,36.797238211469384
27.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,38,23.680998639731808
22.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,29,5.433912609707161
34.0,4.5,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,7.73116063915891
,,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,41,23.35599244301585
38.0,4.5,Sunny,Jam,1,Snack,scooter,1.0,No,,24,29.876856590860314
22.0,4.6,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,5.433978044332414
39.0,3.6,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,39,18.414112108076832
25.0,5.0,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,16.80503105353945
36.0,4.9,Sunny,Low,1,Snack,motorcycle,,No,Metropolitian,10,2.6081277988761733
20.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,30,17.821916279756152
36.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,23,17.445041259830383
35.0,3.6,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,41,27.40376130204963
26.0,4.9,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,13,14.367577961909221
27.0,4.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,24,20.73905822509793
37.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,35,32.3880421804274
32.0,4.9,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,24,31.202942797977755
39.0,4.1,Sandstorms,Medium,2,Snack,motorcycle,2.0,No,Metropolitian,39,28.65781530240925
,,,,3,Snack,scooter,1.0,No,Metropolitian,34,12129.88894925639
29.0,4.7,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,33.730541705574154
25.0,4.8,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,13,15.787309835749243
35.0,4.6,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,19.813917054109016
31.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,8.49168153096395
33.0,4.9,Fog,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,39,23.353956545437754
23.0,5.0,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,16,10.867280905058275
24.0,4.9,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,17,33.68175462067523
38.0,4.4,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,43,34.688612936990715
35.0,4.8,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,5.015807414300908
35.0,3.5,Sandstorms,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,43,19.008911088619204
29.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,12.00729859389598
26.0,4.8,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,18,5.037678688038225
26.0,4.7,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,2.761726630198074
26.0,4.5,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Urban,23,10.909972763857409
27.0,4.7,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,27,17.445041259830383
21.0,4.7,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,35.44499003494088
31.0,5.0,Sunny,Low,1,Buffet,scooter,,No,Metropolitian,14,15.044706448362783
20.0,4.7,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,15,27.695018086879607
38.0,4.0,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,42,31.136136932686078
29.0,4.7,Sandstorms,High,1,Drinks,motorcycle,0.0,No,Metropolitian,19,2.717073350901952
25.0,4.3,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,33,5.212516006322514
39.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,13.034790376521961
33.0,5.0,Fog,High,1,Snack,motorcycle,2.0,No,Metropolitian,38,2.4930963452273804
26.0,4.7,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,20,10.428276592900842
25.0,4.6,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,20,27.409416427758305
26.0,4.1,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,2.7477283827283046
15.0,1.0,,,3,Drinks,scooter,0.0,No,Metropolitian,34,19.813917054109016
38.0,4.7,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,10.428955396383753
28.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,18.490974044903737
35.0,4.6,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,20,2.717695282913188
32.0,4.8,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,18.417153555941656
25.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,22.911670186570717
33.0,4.7,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,16,22.644473839635083
39.0,4.0,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,41,27.999900423981515
27.0,5.0,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Urban,21,8.146895997931319
22.0,4.7,Cloudy,Medium,1,Drinks,scooter,0.0,No,Urban,10,10.394263250532468
30.0,4.1,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,40,29.882280002629276
34.0,4.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,19.090585529448692
38.0,4.9,Windy,High,1,Drinks,motorcycle,1.0,No,Urban,34,5.015987229445907
27.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,27,16.80638292502266
26.0,4.7,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,12.969809167644048
20.0,4.5,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,4.986868986285272
26.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,16.807061216285963
27.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,21.708560726270374
27.0,4.9,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21,19.954847587610544
34.0,5.0,Stormy,High,0,Snack,motorcycle,1.0,Yes,Urban,49,2.4017060944411153
20.0,4.7,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,44,19.96109471006188
31.0,4.4,Stormy,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,46,19.937731927412838
24.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,5.037620216934747
20.0,4.8,Stormy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,17,17.554701413761407
,,,,3,Drinks,scooter,1.0,No,Metropolitian,20,7015.215111232538
34.0,4.9,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,23,6.895638826955699
34.0,4.6,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,19,2.747785858489837
30.0,4.7,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,29.856805106162756
22.0,4.6,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,15,20.85013159175053
30.0,4.2,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,39,20.093844097662696
27.0,4.9,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,20,33.716589205467415
22.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,,14,7.200985907100394
28.0,4.8,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,15.556062336777877
21.0,4.9,Sunny,Low,2,Drinks,motorcycle,0.0,No,Urban,20,2.606909317446256
35.0,4.3,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,39,18.14794439619884
39.0,4.8,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,16,9.966078578186472
22.0,4.7,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Urban,11,2.7277352288958827
34.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,16.484922798672642
21.0,4.8,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,24,7.4782586115667575
35.0,4.6,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,15,2.830560695427386
34.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,21,22.644473839635083
37.0,4.8,Sunny,Low,1,Meal,scooter,0.0,No,Urban,19,2.595210041482864
34.0,4.8,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,20,5.661121254147949
37.0,4.8,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,2.761726630198074
20.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,27.58159184659569
34.0,4.7,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,11,15.110595759176643
39.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,16.305689791715206
30.0,4.5,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,15,15.783123223271213
